cod;codPostal;nomCalle
80509;38006;PUENTE DE ZURITA
80510;38006;PULIDO,Rambla (Impares del 79 al final)  (Pares del 76 al final)
80511;38006;RAMON GIL ROLDAN
80512;38006;RAMON Y CAJAL   (Impares del 43 al final)  (Pares del 56 al final)
80513;38006;RIBERA, LA
80514;38006;RUIZ ZORRILLA
80515;38006;SALAMANCA
80516;38006;SAN CRISTOBAL
80517;38006;SANTIAGO CUADRADO
80518;38006;SANTOS, DE LOS
80519;38006;SERRANO   (Impares del 65 al final)  (Pares del 78 al final)
80520;38006;SOGA
80521;38006;SOR CARMEN IRIARTE
80522;38006;SURCO, EL   (Impares del 1 al final)  (Pares del 2 al final)
80523;38006;TAJINASTE, EL (BARRIO NUEVO)
80524;38006;TAMARCOS
80525;38006;TERRAPLEN
80526;38006;VEREMUNDO PERERA
80527;38006;VERODE
80528;38007;AGUSTIN ESPINOSA GARCIA
80529;38007;ALBENIZ
80530;38007;ALCALDE GARCIA RAMOS
80531;38007;ALCALDE MANDILLO TEJERA
80532;38007;ALMADI
80533;38007;ALVAREZ, 1 Y 2,Pasaje
80534;38007;ANTONIO MACHADO
80535;38007;ARGÜAYO
80536;38007;ASUNCIONISTAS,Avenida (Pares del 28 al final)
80537;38007;AZORIN
80538;38007;BARRANCO SANTO, S/N (ASUNCIONISTAS AL PUENTE ZURITA)
80539;38007;BELGICA,Avenida
80540;38007;BELISARIO GUIMERA DEL CASTILLO VALERO
80541;38007;BENITO PEREZ ARMAS,Avenida
80542;38007;BLAS CABRERA
80543;38007;BRAVO,Callejon
80544;38007;CALZADILLA,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
80545;38007;CANDIDO LUIS GARCIA SANJUAN
80546;38007;CANTOS CANARIOS,Plaza
80547;38007;CINEASTA MIGUEL BRITO
80548;38007;COMODORO ROLIN
80549;38007;CRUZ DEL SEÑOR,Plaza
80550;38007;DESIREE DOGOUR
80551;38007;DOCTOR ALBERTO DE ARMAS
80552;38007;DOCTOR JIMENEZ DIAZ
80553;38007;ELIAS MUJICA
80554;38007;FELIPE PEDRELL
80555;38007;FERMIN MORIN
80556;38007;FINCA INCIENSO
80557;38007;FRANCISCO ESCOLAR
80558;38007;GANIVET
80559;38007;GENERAL MOLA,Avenida (Impares del 31 al final)  (Pares del 40 al final)
80560;38007;GLADIOLOS, LOS
80561;38007;GOYA
80562;38007;GRACILIANO AFONSO
80563;38007;GRANADOS
80564;38007;GRECO, EL
80565;38007;HUARACHEROS, LOS
80566;38007;JOAQUIN AMIGO DE LARA,Plaza
80567;38007;JORGE GUEZALA
80568;38007;JOSE CALZADILLA DELAHANTY
80569;38007;JOSE CUBILES
80570;38007;JOSE PLACIDO SANSON
80571;38007;JUAN ALVAREZ DELGADO
80572;38007;JUAN DE MIRANDA
80573;38007;JUAN RAMON JIMENEZ
80574;38007;LUIS DE LA CRUZ
80575;38007;MADRID,Avenida
80576;38007;MALDONADO
80577;38007;MANUEL DE FALLA
80578;38007;MASSANET,Callejon
80579;38007;MIGUEL HERNANDEZ
80580;38007;MUÑOZ SECA
80581;38007;MURILLO
80582;38007;NIVARIA
80583;38007;ORTEGA Y GASSET
80584;38007;PABLO PICASSO
80585;38007;PADILLA,Callejon
80586;38007;PARQUE DE LA GRANJA
80587;38007;PATRICIO ANRAM DE PRADO
80588;38007;PEDRO GUEZALA
80589;38007;PEDRO SALINAS
80590;38007;PINTOR MARTIN GONZALEZ
80591;38007;PINTOR RIBERA
80592;38007;PIO BAROJA
80593;38007;POGGI BORSOTTO
80594;38007;PUENTE ZURITA
80595;38007;RAMIRO DE MAEZTU
80596;38007;RAMON PEREZ DE AYALA
80597;38007;RAMON TRUJILLO TORRES
80598;38007;REYES CATOLICOS,Avenida (Pares del 2 al final)
80599;38007;SALVADOR PEREZ LUZ   (Impares del 1 al final)  (Pares del 2 al final)
80600;38007;SANTIAGO BEYRO
80601;38007;SANTIAGO SABINA
80602;38007;SEVERO OCHOA
80603;38007;SIMON BOLIVAR
80604;38007;SOROLLA
80605;38007;TINGUARO
80606;38007;TURINA
80607;38007;UNAMUNO
80608;38007;VALLE INCLAN
80609;38007;VEINTINUEVE DE MAYO,Plaza
80610;38007;VELAZQUEZ
80611;38007;VENEZUELA,Avenida (Impares del 1 al 25)  (Pares del 2 al 16)
80612;38007;ZURBARAN
80613;38008;ACENTEJO
80614;38008;ADEJE
80615;38008;AGUSTIN CABRERA DIAZ
80616;38008;ANTONIO VIÑA,Plaza
80617;38008;ARAFO
80618;38008;ARICO
80619;38008;ARONA
80620;38008;BARRANCO MOLINA
80621;38008;BARRIADA CUESTA DE PIEDRA
80622;38008;BARTOLOME CIFRA
80623;38008;BENAHOARE
80624;38008;BUENAVENTURA BONNET
80625;38008;BUENAVISTA
80626;38008;CALZADILLA,Pasaje (Impares del 1 al final)  (Pares del 2 al final)
80627;38008;CAÑADAS, LAS
80628;38008;CHIO
80629;38008;CIRCE
80630;38008;CONCHA CASTRO,Plazoleta
80631;38008;CORPUS CHRISTY
80632;38008;CUESTA DE PIEDRA,Subida
80633;38008;DOCTOR SALVADOR PEREZ LUZ
80634;38008;DOMINGO PISACA BURGADA
80635;38008;EDUARDO WESTERDAHL
80636;38008;ELADIO ROCA Y SALAZAR
80637;38008;EMILIO SERRA RIUS
80638;38008;ENRIQUE DE ANAGA
80639;38008;ERMITA, LA,Carretera
80640;38008;FASNIA
80641;38008;FINCA FELIPE
80642;38008;FRANCISCO AGUILAR Y AGUILAR
80643;38008;FRANCISCO MEOQUI
80644;38008;GARACHICO
80645;38008;GRANADILLA
80646;38008;GUANCHA, LA
80647;38008;GUANCHE ZEBENZUY
80648;38008;GUANICHEMAR
80649;38008;GUAÑANEME
80650;38008;GUIA DE ISORA
80651;38008;GUIMAR
80652;38008;HERO
80653;38008;ICOD
80654;38008;INDIAS, CONJUNTO RESIDENCIAL
80655;38008;JOSE ANTONIO ESCUDER
80656;38008;JOSE CARLOS SCHWARTZ
80657;38008;JOSE FONSPERTIUS
80658;38008;JOSE LIBRERO
80659;38008;JOSE LUIS DE MIRANDA
80660;38008;JOSE RODRIGUEZ MOURE
80661;38008;JUAN DE AGUILAR
80662;38008;JUAN FERIA CONCEPCION
80663;38008;JUAN GARCIA ALVAREZ
80664;38008;JUAN RUMEU GARCIA
80665;38008;JUNONIA
80666;38008;LAURA DE LA PUERTA
80667;38008;LEOCADIO MACHADO
80668;38008;LEOPOLDO DE LA ROSA
80669;38008;LORENZO GARCIA DEL CASTILLO
80670;38008;LORENZO TOLOSA
80671;38008;LUIS SEGUNDO ROMAN Y ELGUETA
80672;38008;MACARIO PEÑA ACOSTA
80673;38008;MAGISTRADO FERNANDEZ DIAZ
80674;38008;MANUEL GARCIA CALVERAS
80675;38008;MANUEL LOPEZ RUIZ
80676;38008;MANUEL ORAA AROCHA
80677;38008;MATANZA, LA
80678;38008;MENCEY ACAYMO
80679;38008;MENCEY BENCOMO
80680;38008;MENCEY BENEHARO
80681;38008;MENCEY BENTENUYA
80682;38008;MENCEY IMOBAC
80683;38008;MENCEY VENTOR
80684;38008;MIGUEL SOTO
80685;38008;NEGRIN,Callejon
80686;38008;OROTAVA, LA
80687;38008;PATRICIO MADAN
80688;38008;PEDRO BERNARDO FORSTALL
80689;38008;PEDRO SUAREZ AVELLANEDA
80690;38008;PRINCESA DACIL
80691;38008;PRINCESA GUACIMARA
80692;38008;PRINCESA GUAJARA
80693;38008;PRINCESA GUAYARMINA
80694;38008;PRINCIPE RUYMAN
80695;38008;PRIVADA
80696;38008;PUENTE JAVIER DE LOÑO PEREZ
80697;38008;PUERTO DE LA CRUZ
80698;38008;RAFAEL AROCHA GUILLAMA
80699;38008;RAFAEL CORTES
80700;38008;REALEJOS, LOS
80701;38008;RIBERA
80702;38008;RIO BIDASOA
80703;38008;RIO DUERO
80704;38008;RIO EBRO
80705;38008;RIO GENIL
80706;38008;RIO GUADALAVIAR
80707;38008;RIO GUADALETE
80708;38008;RIO GUADALHORCE
80709;38008;RIO GUADALOPE
80710;38008;RIO GUADALQUIVIR
80711;38008;RIO GUADIANA
80712;38008;RIO GUADIARO
80713;38008;RIO JARAMA
80714;38008;RIO JUCAR
80715;38008;RIO LLOBREGAT
80716;38008;RIO MANZANARES
80717;38008;RIO MIÑO
80718;38008;RIO NALON
80719;38008;RIO NERVION
80720;38008;RIO PISUERGA
80721;38008;RIO SEGRE
80722;38008;RIO SEGURA
80723;38008;RIO SIL
80724;38008;RIO TAJO
80725;38008;RIO TAMBRE
80726;38008;RIO TER
80727;38008;RIO TORMES
80728;38008;RIO TURIA
80729;38008;SALVADOR PEREZ LUZ   (Impares del 1 al final)  (Pares del 2 al final)
80730;38008;SAN JUAN DE LA RAMBLA
80731;38008;SANTA URSULA
80732;38008;SAUZAL
80733;38008;SILOS, LOS
80734;38008;TACORONTE
80735;38008;TANAUSU
80736;38008;TANQUE, EL
80737;38008;TEGUESTE
80738;38008;TOMAS CRUZ GARCIA
80739;38008;VENEZUELA,Avenida (Impares del 27 al final)  (Pares del 18 al final)
80740;38008;VIA CORNISA
80741;38008;VICTORIA DE ACENTEJO, LA
80742;38008;VILAFLOR
80743;38009;301
80744;38009;302
80745;38009;303
80746;38009;304
80747;38009;305
80748;38009;602
80749;38009;604
80750;38009;605
80751;38009;606
80752;38009;ABEJERA, LA
80753;38009;AGUAJILBA,Pasaje
80754;38009;AGUSTIN MILLARES CARLO
80755;38009;AMAGAR
80756;38009;AMERICO LOPEZ MENDEZ
80757;38009;ANATAEL CABRERA
80758;38009;ANATOLIO DE FUENTES GARCIA
80759;38009;ANDRES OROZCO BATISTA
80760;38009;ANGEL ROMERO,Avenida
80761;38009;ANSELMO DE MIRANDA Y VAZQUEZ
80762;38009;ANTONIO CARBALLO COTANDA
80763;38009;ANTONIO LECUONA HARDISSON
80764;38009;ANTONIO LOPEZ LOPEZ
80765;38009;ANTONIO PINTO Y OCETE
80766;38009;ANTONIO VANDEWALLE PINTO
80767;38009;ANTONIO VIVANCOS SANTILLAN
80768;38009;AÑAVINGO
80769;38009;ARAPILES
80770;38009;ARECIDA
80771;38009;ARIDANE
80772;38009;ARTURO BALLESTER
80773;38009;ARTURO LOPEZ DE VERGARA
80774;38009;ARURE
80775;38009;BACARAN
80776;38009;BAILEN
80777;38009;BALCON DEL RAMONAL
80778;38009;BARCELONA
80779;38009;BARRIO BUENOS AIRES
80780;38009;BOLIVIA
80781;38009;BRASIL
80782;38009;BRUCH
80783;38009;BUEN PASO,Senda
80784;38009;CAMINO DEL HIERRO
80785;38009;CAMPOFRIO
80786;38009;CARACAS
80787;38009;CEUTA
80788;38009;CHEJELIPE,Plazoleta
80789;38009;CHIGUERGUE
80790;38009;CIUDAD RODRIGO
80791;38009;CLAUDIO F. SARMIENTO
80792;38009;COLOMBIA
80793;38009;COMANDANTE MORENO UREÑA
80794;38009;DANIEL FERNANDEZ DEL CASTILLO
80795;38009;DAUTE
80796;38009;DIEGO NICOLAS EDUARDO Y VILLARREAL
80797;38009;DOCTOR DOMINE
80798;38009;DOMINGO BELLO ESPINOSA
80799;38009;DOMINGO RODRIGUEZ RIVERO
80800;38009;DULCE MARIA LOINAZ
80801;38009;ECUADOR
80802;38009;EDUARDO DOMINGUEZ
80803;38009;ELIAS SERRA RAFOLS
80804;38009;ELISA GONZALEZ DE CHAVEZ
80805;38009;EPINA
80806;38009;EQUIS, LA,Senda
80807;38009;ERESE
80808;38009;ERJOS
80809;38009;ERNESTO ANASTASIO
80810;38009;ERNESTO GROTH
80811;38009;ESTANISLAO BROTONS Y POVEDA
80812;38009;EUSEBIO RAMOS Y GONZALEZ
80813;38009;EVARISTO RAMOS
80814;38009;FEDERICO GARCIA LORCA
80815;38009;FELIPE RAVINA Y CASTRO
80816;38009;FERNANDO AROZENA QUINTERO
80817;38009;FERNANDO BEAUTELL
80818;38009;FILIPINAS
80819;38009;FRANCISCO FERNANDEZ
80820;38009;FRANCISCO GARCIA TALAVERA
80821;38009;FRANCISCO MARIA DE LEON
80822;38009;FRANCISCO MARTINEZ VIERA
80823;38009;FRANCISCO PIZARRO
80824;38009;FRAY LUIS DE GRANADA
80825;38009;GANDHI
80826;38009;GARCIA ESCAMEZ,Plaza
80827;38009;GARCIA ESCAMEZ,Rambla
80828;38009;GENERAL DE LA LAGUNA,Carretera
80829;38009;GENERAL GARCIA ESCAMEZ,Rambla
80830;38009;GERONA
80831;38009;GUADARRANQUE
80832;38009;GUANARTEME
80833;38009;GUARIMAR
80834;38009;GUASIEGRE
80835;38009;GUAYADEQUE
80836;38009;HERMANOS MAFFIOTTE
80837;38009;HERQUES
80838;38009;HERRAIZ MALO
80839;38009;ICOR
80840;38009;ILDEFONSO CRUZ RODRIGUEZ
80841;38009;ISIDORO LUZ CARPENTER
80842;38009;IZCAGUE,Pasaje
80843;38009;IZQUIERDO AZCARATE
80844;38009;JACINTO CASARIEGO CHIRLANDA
80845;38009;JARAL
80846;38009;JOSE BLASCO ROBLES
80847;38009;JOSE CROSA
80848;38009;JOSE ESPEJO
80849;38009;JOSE ESPINOSA CAMBRELENG
80850;38009;JOSE GUEZALA BIGNORY
80851;38009;JOSE MALDONADO DOGOUR
80852;38009;JOSE MIGUEL GALVAN BELLO
80853;38009;JOSE PEÑA HERNANDEZ
80854;38009;JOSE VICTOR DOMINGUEZ
80855;38009;JUAN BAUTISTA ACEVEDO
80856;38009;JUAN DE AVILA
80857;38009;JUAN DE MATTOS Y AZOFRA
80858;38009;JUAN DE VALDES
80859;38009;JUAN MARTI
80860;38009;JUAN PEDRO DAVILA GARCIA
80861;38009;JUAN RAVINA MENDEZ
80862;38009;JUAN VERA TERAN
80863;38009;JUAN YANES PERDOMO
80864;38009;LEONARDO TORRIANI
80865;38009;LOMO DEL BALO
80866;38009;LUIS EXTREMERA
80867;38009;LUQUE ALCALA
80868;38009;MANUEL DE CAMARA Y CRUZ
80869;38009;MANUEL RAMOS VELA
80870;38009;MARCOS PERAZA Y VEGA
80871;38009;MARIA ROSA ALONSO
80872;38009;MARIANO ESTRAGA ARIAS
80873;38009;MARIO AROZENA
80874;38009;MARRERO TORRES
80875;38009;MASCA
80876;38009;MATIAS DEL CASTILLO IRIARTE
80877;38009;MAYORGA
80878;38009;MEJICO
80879;38009;MELCHOR CANO
80880;38009;MENCEY, DEL
80881;38009;MINISTERIOS, LOS
80882;38009;MODESTO VIDARTE
80883;38009;MOLERIO
80884;38009;NICARAGUA
80885;38009;NICOLAS GONZALEZ SOPRANIS
80886;38009;NICOLAS PAQUET
80887;38009;NOPALERA, LA
80888;38009;NUÑEZ DE LA PEÑA
80889;38009;ONAGRA LORENZO DIAZ
80890;38009;ORCHILLA
80891;38009;ORION
80892;38009;OSCAR DOMINGUEZ
80893;38009;PANAMA
80894;38009;PATRICIO GARCIA
80895;38009;PEDRO JOSE DE MENDIZABAL
80896;38009;PEDRO SUAREZ HERNANDEZ
80897;38009;PEDRO TARQUIS RODRIGUEZ
80898;38009;PEREZ SOTO
80899;38009;PICO VIEJO
80900;38009;PINTOR GONZALEZ SUAREZ
80901;38009;POETA FRANCISCO IZQUIERDO
80902;38009;POETA GARCIA LORCA
80903;38009;POETA GUTIERRREZ ARBELO
80904;38009;POETA TRUJILLO ARMAS
80905;38009;POETAS HERMANOS MACHADO
80906;38009;POETISA VICTORIANA BRIDOUX
80907;38009;PUERTO RICO
80908;38009;RABASA, LA
80909;38009;REPUBLICA ARGENTINA
80910;38009;RIBADENEYRA
80911;38009;RIVAS MORENO
80912;38009;SABINA, LA,Senda
80913;38009;SALMOR (SERVENTIA)
80914;38009;SAN BERNARDO
80915;38009;SAN BLAS
80916;38009;SAN ELIAS
80917;38009;SAN ENRIQUE
80918;38009;SAN FELIPE
80919;38009;SAN JUAN DE DIOS
80920;38009;SAN JUAN DE LA CRUZ
80921;38009;SAN PABLO
80922;38009;SAN RAIMUNDO
80923;38009;SAN VALENTIN
80924;38009;SANSON Y BARRIOS
80925;38009;SANTA BARBARA
80926;38009;SANTA CRUZ DA CALIFORNIA
80927;38009;SANTO TOMAS DE VILLANUEVA
80928;38009;SAUCES
80929;38009;SEBASTIAN CASTRO DIAZ
80930;38009;SEBASTIAN PADRON ACOSTA
80931;38009;SENDA "V"
80932;38009;SENDA "X"
80933;38009;SENDA "Y"
80934;38009;SETIREA,Pasaje
80935;38009;SIXTO MANCHADO,Plaza
80936;38009;SURCO, EL   (Impares del 1 al final)  (Pares del 2 al final)
80937;38009;TAGULUCHE
80938;38009;TAHONA,Paseo
80939;38009;TAIBIQUE
80940;38009;TALAVERA
80941;38009;TAMADABA
80942;38009;TAMADAYA
80943;38009;TAMARGADA,Senda
80944;38009;TEJIADE,Senda
80945;38009;TENEGUIA
80946;38009;TENO
80947;38009;TERESA DE CALCUTA
80948;38009;TIGADAY
80949;38009;TIGAIGA
80950;38009;TIGALATE
80951;38009;TIJOCO
80952;38009;TIMANFAYA
80953;38009;TINIZARA
80954;38009;TIO PINO
80955;38009;TODOQUE
80956;38009;TRASERA IZQUIERDO AZCARATE,Pasaje
80957;38009;UCANCA
80958;38009;VEGAIPALA
80959;38009;VILLA BENITEZ
80960;38009;VIRGILIO HERNANDEZ TEJERA
80961;38009;VIZCONDE DEL BUEN PASO
80962;38009;ZARAGOZA
80963;38010;106
80964;38010;912
80965;38010;914
80966;38010;ABENHAMA
80967;38010;ADASSA
80968;38010;AGUAMARINA
80969;38010;ALEJANDRO MAGNO
80970;38010;ALVARO ACUÑA DORTA
80971;38010;AMADIS
80972;38010;AMATISTA
80973;38010;AMBAR
80974;38010;AMERICA
80975;38010;ANTONIO JOSE MELO Y NOVO
80976;38010;ANTRACITA, LA
80977;38010;AÑEPA
80978;38010;ARAUCANO
80979;38010;ARCANGELES, LOS
80980;38010;ARCIPRESTE DE HITA
80981;38010;ATAHUALPA
80982;38010;AURORA, LA
80983;38010;AVELINO AROCHA,Pasaje
80984;38010;AYATIMAS
80985;38010;AZABACHE
80986;38010;BARRANCO DE EL HIERRO
80987;38010;BARRIADA CHIMISAY
80988;38010;BARRIADA JUAN XXIII
80989;38010;BARRIADA SAN PIO X
80990;38010;BARRIADA SANTA CLARA
80991;38010;BARRIO LAS DELICIAS
80992;38010;BARRIO SAN ANTONIO
80993;38010;BASALTO, EL
80994;38010;BECQUER
80995;38010;BENCHEQUE
80996;38010;BENEHARO,Plaza
80997;38010;BEÑESMEN
80998;38010;BRILLANTE
80999;38010;CAPUCHINO
81000;38010;CARDENAL CISNEROS
81001;38010;CAUPOLICAN
81002;38010;CELIA NAVARRO TRUJILLO
81003;38010;CHAMATO
81004;38010;CHASNA
81005;38010;CHINCANAYRO
81006;38010;CONDE DE PALLASAR
81007;38010;CORAL
81008;38010;CORAZON DE MARIA
81009;38010;CORINTO
81010;38010;CURVA EL ARCO IRIS
81011;38010;DACIL VILAR BORGES
81012;38010;DAVINCA
81013;38010;DIAMANTE
81014;38010;DIEGO DE ALMAGRO
81015;38010;DOCTOR CONVINIANO RODRIGUEZ LOPEZ
81016;38010;DOMINGO AROCHA,Pasaje
81017;38010;DOMINGO MADAN
81018;38010;DOMINGO SALAZAR COLOGAN
81019;38010;ELADIO AFONSO Y GONZALEZ
81020;38010;ELIAS BACALLADO
81021;38010;ELISEO LOPEZ
81022;38010;ESMERALDA
81023;38010;ESPRONCEDA,Pasaje
81024;38010;ESTRELLA, LA
81025;38010;FAYA
81026;38010;FEIJOO
81027;38010;FINCA LA MULTA
81028;38010;FLORES, LAS
81029;38010;FRANCISCO MIRANDA
81030;38010;FRAY ANTONIO DE GUEVARA
81031;38010;FRAY JUNIPERO SERRA
81032;38010;FRAY LUIS DE LEON
81033;38010;GANIGO
81034;38010;GARA Y JONAY
81035;38010;GOYMAR
81036;38010;GUTIERRE DE CETINA
81037;38010;HERMANO PEDRO
81038;38010;HERMANOS PINZON
81039;38010;HERNAN CORTES
81040;38010;HIEDRAS
81041;38010;HURTADO DE MENDOZA
81042;38010;IGUESTE
81043;38010;INFANTE JUAN MANUEL
81044;38010;JADE
81045;38010;JOSE DOMINGO ALBERTO GONZALEZ,Plaza
81046;38010;JOSE MARIA PEREDA
81047;38010;JUAN ALBORNOZ SOMBRITA
81048;38010;JUAN DE GARAY
81049;38010;JUAN DE GRIJALBA
81050;38010;JUAN DE MARIANA
81051;38010;JUAN GONZALEZ TRUJILLO
81052;38010;JUAN RODRIGUEZ SANTOS
81053;38010;JUAN XXIII,Pasaje
81054;38010;LARRA,Pasaje
81055;38010;LUZ, LA
81056;38010;MADE
81057;38010;MAESTRO BORGUÑO
81058;38010;MAESTRO ESTANY
81059;38010;MAGEC
81060;38010;MALINCHE
81061;38010;MAPUCHE
81062;38010;MAXIMINO ACEA PERDOMO
81063;38010;MESONERO ROMANOS
81064;38010;MIGUEL BOSQ
81065;38010;MIGUEL ZEROLO FUENTES
81066;38010;MINISTERIOS
81067;38010;OBSIDIANA
81068;38010;OCHO
81069;38010;OLIVINA
81070;38010;ONICE
81071;38010;OPALO
81072;38010;PARDO BAZAN
81073;38010;PEDRO DE VALDIVIA
81074;38010;PEDRO DOBLADO CLAVERIE
81075;38010;PERLA
81076;38010;PONCE DE LEON
81077;38010;PRINCIPES DE ESPAÑA,Avenida
81078;38010;RODRIGO DE TRIANA
81079;38010;ROMULO ALBERTO MARRERO
81080;38010;ROSALES, LOS
81081;38010;ROSALIA DE CASTRO
81082;38010;RUBI
81083;38010;SANSOFE
81084;38010;SANTA MARGARITA
81085;38010;SANTA MARIA
81086;38010;SANTA MARIA SOLEDAD
81087;38010;SANTA MONICA
81088;38010;SANTA TERESA DE AVILA
81089;38010;SARGENTO PROVISIONAL
81090;38010;SIETE
81091;38010;SIMBAD
81092;38010;TABONA
81093;38010;TABURIENTE
81094;38010;TAGORE
81095;38010;TAJARASTE
81096;38010;TAJINASTE
81097;38010;TASUFRE
81098;38010;TENIENTE ALFONSO GONZALEZ CAMPOS
81099;38010;TOMAS DE ARMAS QUINTERO
81100;38010;TOPACIO
81101;38010;TURQUESA
81102;38010;VICA, LA
81103;38010;VICTOR MONJUY
81104;38010;VULCANO
81105;38010;YUCATAN
81106;38010;ZAFIRO
81107;38070;CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS
81108;38071;CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES
81109;38080;CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA
81110;38150;POZO, EL
81111;38170;RUBENS MARICHAL LOPEZ   (Impares del 95 al final)  (Pares del 72 al final)
81112;38200;CODIGO APARTADOS PARTICULARES OFICIALES Y LISTA
81113;38200;CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS
81114;38201;ADELANTADO, DEL
81115;38201;ADELANTADO, DEL,Plaza
81116;38201;AMARGURA
81117;38201;ANCHIETA
81118;38201;ASCANIO Y NIEVES
81119;38201;BELEN
81120;38201;BENCOMO
81121;38201;BOLOS
81122;38201;CABRERA PINTO
81123;38201;CAPITAN BROTONS
81124;38201;CATEDRAL,Plaza
81125;38201;CONCEPCION, DE LA,Plaza
81126;38201;CONSISTORIO
81127;38201;CORDERA
81128;38201;CRISTO, DEL,Plaza
81129;38201;CRUCES, LAS   (Impares del 1 al 17)  (Pares del 2 al 6)
81130;38201;DEAN PALAHI
81131;38201;ERNESTO ASCANIO
81132;38201;FRAY ALBINO,Plaza
81133;38201;GENERAL FRANCO   (Impares del 31 al final)  (Pares del 42 al final)
81134;38201;HERMANOS MARRERO
81135;38201;HERRADORES   (Impares del 31 al final)  (Pares del 42 al final)
81136;38201;JOSE CLAVIJO Y FAJARDO
81137;38201;JUAN DE VERA
81138;38201;JUNTA SUPREMA
81139;38201;LEONARDO TORRIANI
81140;38201;LOPE DE GUERRA
81141;38201;MAGISTRADO DEL CAMPO LLARENA
81142;38201;MERCADO, DEL,Plaza
81143;38201;NAVA Y GRIMON
81144;38201;NUÑEZ DE LA PEÑA   (Impares del 1 al 7)  (Pares del 2 al 14)
81145;38201;OBISPO REY REDONDO
81146;38201;PARRA, LA
81147;38201;PEDRO PINTO DE LA ROSA
81148;38201;POZO
81149;38201;PRIMO DE RIVERA,Avenida (Impares del 29 al final)  (Pares del 32 al final)
81150;38201;QUINTERAS
81151;38201;QUINTIN BENITO   (Impares del 1 al 17)  (Pares del 2 al 6)
81152;38201;RAMON GARCIA ROJAS
81153;38201;REMOJO, EL
81154;38201;RODRIGUEZ MOURE
81155;38201;RUA, LA   (Impares del 1 al 15)  (Pares del 2 al 16)
81156;38201;SAN AGUSTIN
81157;38201;SAN FRANCISCO, DE,Plaza
81158;38201;SAN JOSE
81159;38201;SANTIAGO CUADRADO
81160;38201;SANTO DOMINGO
81161;38201;SILVERIO ALONSO
81162;38201;SOL
81163;38201;TABARES DE CALA
81164;38201;TEOBALDO POWER
81165;38201;TIO BLAS
81166;38201;UNIVERSIDAD,Paseo (Impares del 1 al 5)  (Pares del 2 al 6)
81167;38201;VIANA   (Impares del 3 al final)  (Pares del 4 al final)
81168;38202;ANGEL NUÑEZ
81169;38202;ANTONIO GONZALEZ SUAREZ
81170;38202;BALTASAR NUÑEZ
81171;38202;BRASIL,Avenida
81172;38202;CANDIA
81173;38202;CANDILAS
81174;38202;CARRETAS
81175;38202;CIPRES
81176;38202;DAMA, LA
81177;38202;DIECIOCHO DE JULIO
81178;38202;DOCTOR FLEMING
81179;38202;DOCTOR OLIVERA,Plaza
81180;38202;ESPERANTO
81181;38202;GAVIAS, LAS   (Impares del 1 al 49)  (Pares del 2 al 52)
81182;38202;HIGUERA
81183;38202;JESUS MAYNAR
81184;38202;JUANA BLANCA
81185;38202;LUCAS VEGA, DE,Avenida (Impares del 23 al final)  (Pares del 24 al final)
81186;38202;LUCIANO RAMOS DIAZ
81187;38202;MANUEL OSUNA
81188;38202;MAQUILA
81189;38202;MARGALLO   (Impares del 21 al final)  (Pares del 16 al final)
81190;38202;MARINA
81191;38202;MARQUES DE CELADA
81192;38202;MAYA
81193;38202;MONTARAZ
81194;38202;NIJOTA
81195;38202;NISPERERO
81196;38202;NISPERO
81197;38202;NISPEROS
81198;38202;NUÑEZ DE LA PEÑA   (Impares del 9 al 63)  (Pares del 16 al 52)
81199;38202;PESO, EL
81200;38202;SABINO BERTHELOT
81201;38202;SAN ANTONIO   (Impares del 1 al 57)  (Pares del 2 al 56)
81202;38202;SAN BENITO Y BARRIOS
81203;38202;TIZON
81204;38202;WENCESLAO YANES GONZALEZ
81205;38203;BARRIO DE LOS MOLINOS
81206;38203;BENITO PEREZ GALDOS
81207;38203;BREZO
81208;38203;BUENAVENTURA BONNET
81209;38203;CANDELARIA, DE LA,Avenida (Impares del 37 al final)  (Pares del 38 al final)
81210;38203;CENTURION
81211;38203;CLAVEL
81212;38203;CRUZ DE CANDELARIA
81213;38203;DAUTE
81214;38203;DIEGO DE MONTAUDE
81215;38203;DON QUIJOTE
81216;38203;ERA
81217;38203;ESCULTOR ESTEVEZ
81218;38203;ESCULTOR LUJAN PEREZ
81219;38203;FLOR DE LYS
81220;38203;FLORES, LAS
81221;38203;GIRASOL
81222;38203;HENRY DUNNAT
81223;38203;HOTELITOS, LOS
81224;38203;JAZMIN
81225;38203;JOSE MARIA BALCELLS
81226;38203;LAUREL
81227;38203;LEOCADIO MACHADO
81228;38203;LEONARDO DA VINCI
81229;38203;LLANO DE LOS MOLINOS
81230;38203;LUIS ALVAREZ CRUZ
81231;38203;LUIS BRAILLE
81232;38203;LUJAN PEREZ
81233;38203;MANUEL HERNANDEZ MARTIN
81234;38203;MOLINOS, LOS
81235;38203;NUÑEZ DE LA PEÑA   (Impares del 65 al final)  (Pares del 54 al final)
81236;38203;ORFEBRE VENTURA ALEMAN
81237;38203;PABLO CASALS,Pasaje
